uniqPhages,uniqSpecies,Infectivity
1.186.O.,Vibrio sp. 10N.3,NoInf
1.186.O.,Vibrio sp. 10N.4,NoInf
1.186.O.,Vibrio sp. 10N.5,NoInf
1.186.O.,Vibrio sp. F12,NoInf
1.186.O.,Vibrio sp. F13,NoInf
1.186.O.,Vibrio splendidus,NoInf
1.186.O.,Vibrio tasmaniensis,NoInf
1.186.O.,Vibrio vulnificus,NoInf
1.187.O.,Aliivibrio fischeri,NoInf
1.187.O.,Enterovibrio norvegicus,NoInf
1.187.O.,Shewanella sp. 10N.6,NoInf
1.187.O.,Shewanella sp. 10N.7,NoInf
1.187.O.,Vibrio alginolyticus,NoInf
1.187.O.,Vibrio anguillarum,NoInf
1.187.O.,Vibrio breoganii,NoInf
1.187.O.,Vibrio cyclitrophicus,NoInf
1.187.O.,Vibrio jasicida,NoInf
1.187.O.,Vibrio kanaloae,NoInf
1.187.O.,Vibrio lentus,NoInf
1.187.O.,Vibrio parahaemolyticus,NoInf
1.187.O.,Vibrio sp. 10N.1,NoInf
1.187.O.,Vibrio sp. 10N.2,NoInf
1.187.O.,Vibrio sp. 10N.3,NoInf
1.187.O.,Vibrio sp. 10N.4,NoInf
1.187.O.,Vibrio sp. 10N.5,NoInf
1.187.O.,Vibrio sp. F12,NoInf
1.187.O.,Vibrio sp. F13,NoInf
1.187.O.,Vibrio splendidus,Inf
1.187.O.,Vibrio tasmaniensis,NoInf
1.187.O.,Vibrio vulnificus,NoInf
1.188.A.,Aliivibrio fischeri,NoInf
1.188.A.,Enterovibrio norvegicus,NoInf
1.188.A.,Shewanella sp. 10N.6,NoInf
1.188.A.,Shewanella sp. 10N.7,NoInf
1.188.A.,Vibrio alginolyticus,NoInf
1.188.A.,Vibrio anguillarum,NoInf
1.188.A.,Vibrio breoganii,Inf
1.188.A.,Vibrio cyclitrophicus,NoInf
1.188.A.,Vibrio jasicida,NoInf
1.188.A.,Vibrio kanaloae,NoInf
1.188.A.,Vibrio lentus,NoInf
1.188.A.,Vibrio parahaemolyticus,NoInf
1.188.A.,Vibrio sp. 10N.1,NoInf
1.188.A.,Vibrio sp. 10N.2,NoInf
1.188.A.,Vibrio sp. 10N.3,NoInf
1.188.A.,Vibrio sp. 10N.4,NoInf
1.188.A.,Vibrio sp. 10N.5,NoInf
1.188.A.,Vibrio sp. F12,NoInf
1.188.A.,Vibrio sp. F13,NoInf
1.188.A.,Vibrio splendidus,NoInf
1.188.A.,Vibrio tasmaniensis,NoInf
1.188.A.,Vibrio vulnificus,NoInf
1.189.O.,Aliivibrio fischeri,NoInf
1.189.O.,Enterovibrio norvegicus,NoInf
1.189.O.,Shewanella sp. 10N.6,NoInf
1.189.O.,Shewanella sp. 10N.7,NoInf
1.189.O.,Vibrio alginolyticus,NoInf
1.189.O.,Vibrio anguillarum,NoInf
1.189.O.,Vibrio breoganii,Inf
1.189.O.,Vibrio cyclitrophicus,NoInf
1.189.O.,Vibrio jasicida,NoInf
1.189.O.,Vibrio kanaloae,NoInf
1.189.O.,Vibrio lentus,NoInf
1.189.O.,Vibrio parahaemolyticus,NoInf
1.189.O.,Vibrio sp. 10N.1,NoInf
1.189.O.,Vibrio sp. 10N.2,NoInf
1.189.O.,Vibrio sp. 10N.3,NoInf
1.189.O.,Vibrio sp. 10N.4,NoInf
1.189.O.,Vibrio sp. 10N.5,NoInf
1.189.O.,Vibrio sp. F12,NoInf
1.189.O.,Vibrio sp. F13,NoInf
1.189.O.,Vibrio splendidus,NoInf
1.189.O.,Vibrio tasmaniensis,NoInf
1.189.O.,Vibrio vulnificus,NoInf
1.190.O.,Aliivibrio fischeri,NoInf
1.190.O.,Enterovibrio norvegicus,NoInf
1.190.O.,Shewanella sp. 10N.6,NoInf
1.190.O.,Shewanella sp. 10N.7,NoInf
1.190.O.,Vibrio alginolyticus,NoInf
1.190.O.,Vibrio anguillarum,NoInf
1.190.O.,Vibrio breoganii,NoInf
1.190.O.,Vibrio cyclitrophicus,NoInf
1.190.O.,Vibrio jasicida,NoInf
1.190.O.,Vibrio kanaloae,NoInf
1.190.O.,Vibrio lentus,Inf
1.190.O.,Vibrio parahaemolyticus,NoInf
1.190.O.,Vibrio sp. 10N.1,NoInf
1.190.O.,Vibrio sp. 10N.2,NoInf
1.190.O.,Vibrio sp. 10N.3,NoInf
1.190.O.,Vibrio sp. 10N.4,NoInf
1.190.O.,Vibrio sp. 10N.5,NoInf
1.190.O.,Vibrio sp. F12,NoInf
1.190.O.,Vibrio sp. F13,NoInf
1.190.O.,Vibrio splendidus,NoInf
1.190.O.,Vibrio tasmaniensis,NoInf
1.190.O.,Vibrio vulnificus,NoInf
1.191.O.,Aliivibrio fischeri,NoInf
1.191.O.,Enterovibrio norvegicus,NoInf
1.191.O.,Shewanella sp. 10N.6,NoInf
1.191.O.,Shewanella sp. 10N.7,NoInf
1.191.O.,Vibrio alginolyticus,NoInf
1.191.O.,Vibrio anguillarum,NoInf
1.191.O.,Vibrio breoganii,NoInf
1.191.O.,Vibrio cyclitrophicus,NoInf
1.191.O.,Vibrio jasicida,NoInf
1.191.O.,Vibrio kanaloae,NoInf
1.191.O.,Vibrio lentus,NoInf
1.191.O.,Vibrio parahaemolyticus,NoInf
1.191.O.,Vibrio sp. 10N.1,NoInf
1.191.O.,Vibrio sp. 10N.2,NoInf
1.191.O.,Vibrio sp. 10N.3,NoInf
1.191.O.,Vibrio sp. 10N.4,NoInf
1.191.O.,Vibrio sp. 10N.5,NoInf
1.191.O.,Vibrio sp. F12,NoInf
1.191.O.,Vibrio sp. F13,NoInf
1.191.O.,Vibrio splendidus,Inf
1.191.O.,Vibrio tasmaniensis,NoInf
1.191.O.,Vibrio vulnificus,NoInf
1.193.O.,Aliivibrio fischeri,NoInf
1.193.O.,Enterovibrio norvegicus,NoInf
1.193.O.,Shewanella sp. 10N.6,NoInf
1.193.O.,Shewanella sp. 10N.7,NoInf
1.193.O.,Vibrio alginolyticus,NoInf
1.193.O.,Vibrio anguillarum,NoInf
1.193.O.,Vibrio breoganii,NoInf
1.193.O.,Vibrio cyclitrophicus,NoInf
1.193.O.,Vibrio jasicida,NoInf
1.193.O.,Vibrio kanaloae,NoInf
1.193.O.,Vibrio lentus,NoInf
1.193.O.,Vibrio parahaemolyticus,NoInf
1.193.O.,Vibrio sp. 10N.1,NoInf
1.193.O.,Vibrio sp. 10N.2,NoInf
1.193.O.,Vibrio sp. 10N.3,NoInf
1.193.O.,Vibrio sp. 10N.4,NoInf
1.193.O.,Vibrio sp. 10N.5,NoInf
1.193.O.,Vibrio sp. F12,NoInf
1.193.O.,Vibrio sp. F13,NoInf
1.193.O.,Vibrio splendidus,Inf
1.193.O.,Vibrio tasmaniensis,NoInf
1.193.O.,Vibrio vulnificus,NoInf
1.194.O.,Aliivibrio fischeri,NoInf
1.194.O.,Enterovibrio norvegicus,NoInf
1.194.O.,Shewanella sp. 10N.6,NoInf
1.194.O.,Shewanella sp. 10N.7,NoInf
1.194.O.,Vibrio alginolyticus,NoInf
1.194.O.,Vibrio anguillarum,NoInf
1.194.O.,Vibrio breoganii,NoInf
1.194.O.,Vibrio cyclitrophicus,NoInf
1.194.O.,Vibrio jasicida,NoInf
1.194.O.,Vibrio kanaloae,NoInf
1.194.O.,Vibrio lentus,Inf
1.194.O.,Vibrio parahaemolyticus,NoInf
1.194.O.,Vibrio sp. 10N.1,NoInf
1.194.O.,Vibrio sp. 10N.2,NoInf
1.194.O.,Vibrio sp. 10N.3,NoInf
1.194.O.,Vibrio sp. 10N.4,NoInf
1.194.O.,Vibrio sp. 10N.5,NoInf
1.194.O.,Vibrio sp. F12,NoInf
1.194.O.,Vibrio sp. F13,NoInf
1.194.O.,Vibrio splendidus,NoInf
1.194.O.,Vibrio tasmaniensis,NoInf
1.194.O.,Vibrio vulnificus,NoInf
1.195.O.,Aliivibrio fischeri,NoInf
1.195.O.,Enterovibrio norvegicus,NoInf
1.195.O.,Shewanella sp. 10N.6,NoInf
1.195.O.,Shewanella sp. 10N.7,NoInf
1.195.O.,Vibrio alginolyticus,NoInf
1.195.O.,Vibrio anguillarum,NoInf
1.195.O.,Vibrio breoganii,NoInf
1.195.O.,Vibrio cyclitrophicus,NoInf
1.195.O.,Vibrio jasicida,NoInf
1.195.O.,Vibrio kanaloae,NoInf
1.195.O.,Vibrio lentus,Inf
1.195.O.,Vibrio parahaemolyticus,NoInf
1.195.O.,Vibrio sp. 10N.1,NoInf
1.195.O.,Vibrio sp. 10N.2,NoInf
1.195.O.,Vibrio sp. 10N.3,NoInf
1.195.O.,Vibrio sp. 10N.4,NoInf
1.195.O.,Vibrio sp. 10N.5,NoInf
1.195.O.,Vibrio sp. F12,NoInf
1.195.O.,Vibrio sp. F13,NoInf
1.195.O.,Vibrio splendidus,NoInf
1.195.O.,Vibrio tasmaniensis,NoInf
1.195.O.,Vibrio vulnificus,NoInf
1.196.O.,Aliivibrio fischeri,NoInf
1.196.O.,Enterovibrio norvegicus,NoInf
1.196.O.,Shewanella sp. 10N.6,NoInf
1.196.O.,Shewanella sp. 10N.7,NoInf
1.196.O.,Vibrio alginolyticus,NoInf
1.196.O.,Vibrio anguillarum,NoInf
1.196.O.,Vibrio breoganii,NoInf
1.196.O.,Vibrio cyclitrophicus,NoInf
1.196.O.,Vibrio jasicida,NoInf
1.196.O.,Vibrio kanaloae,NoInf
1.196.O.,Vibrio lentus,Inf
1.196.O.,Vibrio parahaemolyticus,NoInf
1.196.O.,Vibrio sp. 10N.1,NoInf
1.196.O.,Vibrio sp. 10N.2,NoInf
1.196.O.,Vibrio sp. 10N.3,NoInf
1.196.O.,Vibrio sp. 10N.4,NoInf
1.196.O.,Vibrio sp. 10N.5,NoInf
1.196.O.,Vibrio sp. F12,NoInf
1.196.O.,Vibrio sp. F13,NoInf
1.196.O.,Vibrio splendidus,NoInf
1.196.O.,Vibrio tasmaniensis,NoInf
1.196.O.,Vibrio vulnificus,NoInf
1.197.A.,Aliivibrio fischeri,NoInf
1.197.A.,Enterovibrio norvegicus,NoInf
1.197.A.,Shewanella sp. 10N.6,NoInf
1.197.A.,Shewanella sp. 10N.7,NoInf
1.197.A.,Vibrio alginolyticus,NoInf
1.197.A.,Vibrio anguillarum,NoInf
1.197.A.,Vibrio breoganii,NoInf
1.197.A.,Vibrio cyclitrophicus,Inf
1.197.A.,Vibrio jasicida,NoInf
1.197.A.,Vibrio kanaloae,NoInf
1.197.A.,Vibrio lentus,NoInf
1.197.A.,Vibrio parahaemolyticus,NoInf
1.197.A.,Vibrio sp. 10N.1,NoInf
1.197.A.,Vibrio sp. 10N.2,NoInf
1.197.A.,Vibrio sp. 10N.3,NoInf
1.197.A.,Vibrio sp. 10N.4,NoInf
1.197.A.,Vibrio sp. 10N.5,NoInf
1.197.A.,Vibrio sp. F12,NoInf
1.197.A.,Vibrio sp. F13,NoInf
1.197.A.,Vibrio splendidus,NoInf
1.197.A.,Vibrio tasmaniensis,NoInf
1.197.A.,Vibrio vulnificus,NoInf
1.198.A.,Aliivibrio fischeri,NoInf
1.198.A.,Enterovibrio norvegicus,NoInf
1.198.A.,Shewanella sp. 10N.6,NoInf
1.198.A.,Shewanella sp. 10N.7,NoInf
1.198.A.,Vibrio alginolyticus,NoInf
1.198.A.,Vibrio anguillarum,NoInf
1.198.A.,Vibrio breoganii,NoInf
1.198.A.,Vibrio cyclitrophicus,Inf
1.198.A.,Vibrio jasicida,NoInf
1.198.A.,Vibrio kanaloae,NoInf
1.198.A.,Vibrio lentus,NoInf
1.198.A.,Vibrio parahaemolyticus,NoInf
1.198.A.,Vibrio sp. 10N.1,NoInf
1.198.A.,Vibrio sp. 10N.2,NoInf
1.198.A.,Vibrio sp. 10N.3,NoInf
1.198.A.,Vibrio sp. 10N.4,NoInf
1.198.A.,Vibrio sp. 10N.5,NoInf
1.198.A.,Vibrio sp. F12,NoInf
1.198.A.,Vibrio sp. F13,NoInf
1.198.A.,Vibrio splendidus,NoInf
1.198.A.,Vibrio tasmaniensis,NoInf
1.198.A.,Vibrio vulnificus,NoInf
1.199.A.,Aliivibrio fischeri,NoInf
1.199.A.,Enterovibrio norvegicus,NoInf
1.199.A.,Shewanella sp. 10N.6,NoInf
1.199.A.,Shewanella sp. 10N.7,NoInf
1.199.A.,Vibrio alginolyticus,NoInf
1.199.A.,Vibrio anguillarum,NoInf
1.199.A.,Vibrio breoganii,NoInf
1.199.A.,Vibrio cyclitrophicus,Inf
1.199.A.,Vibrio jasicida,NoInf
1.199.A.,Vibrio kanaloae,NoInf
1.199.A.,Vibrio lentus,NoInf
1.199.A.,Vibrio parahaemolyticus,NoInf
1.199.A.,Vibrio sp. 10N.1,NoInf
1.199.A.,Vibrio sp. 10N.2,NoInf
1.199.A.,Vibrio sp. 10N.3,NoInf
1.199.A.,Vibrio sp. 10N.4,NoInf
1.199.A.,Vibrio sp. 10N.5,NoInf
1.199.A.,Vibrio sp. F12,NoInf
1.199.A.,Vibrio sp. F13,NoInf
1.199.A.,Vibrio splendidus,NoInf
1.199.A.,Vibrio tasmaniensis,NoInf
1.199.A.,Vibrio vulnificus,NoInf
1.200.O.,Aliivibrio fischeri,NoInf
1.200.O.,Enterovibrio norvegicus,NoInf
1.200.O.,Shewanella sp. 10N.6,NoInf
1.200.O.,Shewanella sp. 10N.7,NoInf
1.200.O.,Vibrio alginolyticus,NoInf
1.200.O.,Vibrio anguillarum,NoInf
1.200.O.,Vibrio breoganii,NoInf
1.200.O.,Vibrio cyclitrophicus,NoInf
1.200.O.,Vibrio jasicida,NoInf
1.200.O.,Vibrio kanaloae,NoInf
1.200.O.,Vibrio lentus,Inf
1.200.O.,Vibrio parahaemolyticus,NoInf
1.200.O.,Vibrio sp. 10N.1,NoInf
1.200.O.,Vibrio sp. 10N.2,NoInf
1.200.O.,Vibrio sp. 10N.3,NoInf
1.200.O.,Vibrio sp. 10N.4,NoInf
1.200.O.,Vibrio sp. 10N.5,NoInf
1.200.O.,Vibrio sp. F12,NoInf
1.200.O.,Vibrio sp. F13,NoInf
1.200.O.,Vibrio splendidus,NoInf
1.200.O.,Vibrio tasmaniensis,NoInf
1.200.O.,Vibrio vulnificus,NoInf
1.201.B.,Aliivibrio fischeri,NoInf
1.201.B.,Enterovibrio norvegicus,NoInf
1.201.B.,Shewanella sp. 10N.6,NoInf
1.201.B.,Shewanella sp. 10N.7,NoInf
1.201.B.,Vibrio alginolyticus,NoInf
1.201.B.,Vibrio anguillarum,NoInf
1.201.B.,Vibrio breoganii,NoInf
1.201.B.,Vibrio cyclitrophicus,Inf
1.201.B.,Vibrio jasicida,NoInf
1.201.B.,Vibrio kanaloae,NoInf
1.201.B.,Vibrio lentus,NoInf
1.201.B.,Vibrio parahaemolyticus,NoInf
1.201.B.,Vibrio sp. 10N.1,NoInf
1.201.B.,Vibrio sp. 10N.2,NoInf
1.201.B.,Vibrio sp. 10N.3,NoInf
1.201.B.,Vibrio sp. 10N.4,NoInf
1.201.B.,Vibrio sp. 10N.5,NoInf
1.201.B.,Vibrio sp. F12,NoInf
1.201.B.,Vibrio sp. F13,NoInf
1.201.B.,Vibrio splendidus,NoInf
1.201.B.,Vibrio tasmaniensis,NoInf
1.201.B.,Vibrio vulnificus,NoInf
1.202.O.,Aliivibrio fischeri,NoInf
1.202.O.,Enterovibrio norvegicus,NoInf
1.202.O.,Shewanella sp. 10N.6,NoInf
1.202.O.,Shewanella sp. 10N.7,NoInf
1.202.O.,Vibrio alginolyticus,NoInf
1.202.O.,Vibrio anguillarum,NoInf
1.202.O.,Vibrio breoganii,NoInf
1.202.O.,Vibrio cyclitrophicus,Inf
1.202.O.,Vibrio jasicida,NoInf
1.202.O.,Vibrio kanaloae,NoInf
1.202.O.,Vibrio lentus,NoInf
1.202.O.,Vibrio parahaemolyticus,NoInf
1.202.O.,Vibrio sp. 10N.1,NoInf
1.202.O.,Vibrio sp. 10N.2,NoInf
1.202.O.,Vibrio sp. 10N.3,NoInf
1.202.O.,Vibrio sp. 10N.4,NoInf
1.202.O.,Vibrio sp. 10N.5,NoInf
1.202.O.,Vibrio sp. F12,NoInf
1.202.O.,Vibrio sp. F13,NoInf
1.202.O.,Vibrio splendidus,NoInf
1.202.O.,Vibrio tasmaniensis,NoInf
1.202.O.,Vibrio vulnificus,NoInf
1.204.O.,Aliivibrio fischeri,NoInf
1.204.O.,Enterovibrio norvegicus,NoInf
1.204.O.,Shewanella sp. 10N.6,NoInf
1.204.O.,Shewanella sp. 10N.7,NoInf
1.204.O.,Vibrio alginolyticus,NoInf
1.204.O.,Vibrio anguillarum,NoInf
1.204.O.,Vibrio breoganii,NoInf
1.204.O.,Vibrio cyclitrophicus,Inf
1.204.O.,Vibrio jasicida,NoInf
1.204.O.,Vibrio kanaloae,NoInf
1.204.O.,Vibrio lentus,NoInf
1.204.O.,Vibrio parahaemolyticus,NoInf
1.204.O.,Vibrio sp. 10N.1,NoInf
1.204.O.,Vibrio sp. 10N.2,NoInf
1.204.O.,Vibrio sp. 10N.3,NoInf
1.204.O.,Vibrio sp. 10N.4,NoInf
1.204.O.,Vibrio sp. 10N.5,NoInf
1.204.O.,Vibrio sp. F12,NoInf
1.204.O.,Vibrio sp. F13,NoInf
1.204.O.,Vibrio splendidus,NoInf
1.204.O.,Vibrio tasmaniensis,NoInf
1.204.O.,Vibrio vulnificus,NoInf
1.205.O.,Aliivibrio fischeri,NoInf
1.205.O.,Enterovibrio norvegicus,NoInf
1.205.O.,Shewanella sp. 10N.6,NoInf
1.205.O.,Shewanella sp. 10N.7,NoInf
1.205.O.,Vibrio alginolyticus,NoInf
1.205.O.,Vibrio anguillarum,NoInf
1.205.O.,Vibrio breoganii,NoInf
1.205.O.,Vibrio cyclitrophicus,NoInf
1.205.O.,Vibrio jasicida,NoInf
1.205.O.,Vibrio kanaloae,NoInf
1.205.O.,Vibrio lentus,NoInf
1.205.O.,Vibrio parahaemolyticus,NoInf
1.205.O.,Vibrio sp. 10N.1,NoInf
1.205.O.,Vibrio sp. 10N.2,NoInf
1.205.O.,Vibrio sp. 10N.3,NoInf
1.205.O.,Vibrio sp. 10N.4,NoInf
1.205.O.,Vibrio sp. 10N.5,NoInf
1.205.O.,Vibrio sp. F12,NoInf
1.205.O.,Vibrio sp. F13,NoInf
1.205.O.,Vibrio splendidus,NoInf
1.205.O.,Vibrio tasmaniensis,Inf
1.205.O.,Vibrio vulnificus,NoInf
1.206.O.,Aliivibrio fischeri,NoInf
1.206.O.,Enterovibrio norvegicus,NoInf
1.206.O.,Shewanella sp. 10N.6,NoInf
1.206.O.,Shewanella sp. 10N.7,NoInf
1.206.O.,Vibrio alginolyticus,NoInf
1.206.O.,Vibrio anguillarum,NoInf
1.206.O.,Vibrio breoganii,Inf
1.206.O.,Vibrio cyclitrophicus,NoInf
1.206.O.,Vibrio jasicida,NoInf
1.206.O.,Vibrio kanaloae,NoInf
1.206.O.,Vibrio lentus,NoInf
1.206.O.,Vibrio parahaemolyticus,NoInf
1.206.O.,Vibrio sp. 10N.1,NoInf
1.206.O.,Vibrio sp. 10N.2,NoInf
1.206.O.,Vibrio sp. 10N.3,NoInf
1.206.O.,Vibrio sp. 10N.4,NoInf
1.206.O.,Vibrio sp. 10N.5,NoInf
1.206.O.,Vibrio sp. F12,NoInf
1.206.O.,Vibrio sp. F13,NoInf
1.206.O.,Vibrio splendidus,NoInf
1.206.O.,Vibrio tasmaniensis,NoInf
1.206.O.,Vibrio vulnificus,NoInf
1.207.B.,Aliivibrio fischeri,NoInf
1.207.B.,Enterovibrio norvegicus,NoInf
1.207.B.,Shewanella sp. 10N.6,NoInf
1.207.B.,Shewanella sp. 10N.7,NoInf
1.207.B.,Vibrio alginolyticus,NoInf
1.207.B.,Vibrio anguillarum,NoInf
1.207.B.,Vibrio breoganii,Inf
1.207.B.,Vibrio cyclitrophicus,NoInf
1.207.B.,Vibrio jasicida,NoInf
1.207.B.,Vibrio kanaloae,NoInf
1.207.B.,Vibrio lentus,NoInf
1.207.B.,Vibrio parahaemolyticus,NoInf
1.207.B.,Vibrio sp. 10N.1,NoInf
1.207.B.,Vibrio sp. 10N.2,NoInf
1.207.B.,Vibrio sp. 10N.3,NoInf
1.207.B.,Vibrio sp. 10N.4,NoInf
1.207.B.,Vibrio sp. 10N.5,NoInf
1.207.B.,Vibrio sp. F12,NoInf
1.207.B.,Vibrio sp. F13,NoInf
1.207.B.,Vibrio splendidus,NoInf
1.207.B.,Vibrio tasmaniensis,NoInf
1.207.B.,Vibrio vulnificus,NoInf
1.208.B.,Aliivibrio fischeri,NoInf
1.208.B.,Enterovibrio norvegicus,NoInf
1.208.B.,Shewanella sp. 10N.6,NoInf
1.208.B.,Shewanella sp. 10N.7,NoInf
1.208.B.,Vibrio alginolyticus,NoInf
1.208.B.,Vibrio anguillarum,NoInf
1.208.B.,Vibrio breoganii,NoInf
1.208.B.,Vibrio cyclitrophicus,NoInf
1.208.B.,Vibrio jasicida,NoInf
1.208.B.,Vibrio kanaloae,NoInf
1.208.B.,Vibrio lentus,NoInf
1.208.B.,Vibrio parahaemolyticus,NoInf
1.208.B.,Vibrio sp. 10N.1,NoInf
1.208.B.,Vibrio sp. 10N.2,NoInf
1.208.B.,Vibrio sp. 10N.3,NoInf
1.208.B.,Vibrio sp. 10N.4,NoInf
1.208.B.,Vibrio sp. 10N.5,NoInf
1.208.B.,Vibrio sp. F12,NoInf
1.208.B.,Vibrio sp. F13,NoInf
1.208.B.,Vibrio splendidus,Inf
1.208.B.,Vibrio tasmaniensis,NoInf
1.208.B.,Vibrio vulnificus,NoInf
1.209.O.,Aliivibrio fischeri,NoInf
1.209.O.,Enterovibrio norvegicus,NoInf
1.209.O.,Shewanella sp. 10N.6,NoInf
1.209.O.,Shewanella sp. 10N.7,NoInf
1.209.O.,Vibrio alginolyticus,NoInf
1.209.O.,Vibrio anguillarum,NoInf
1.209.O.,Vibrio breoganii,Inf
1.209.O.,Vibrio cyclitrophicus,NoInf
1.209.O.,Vibrio jasicida,NoInf
1.209.O.,Vibrio kanaloae,NoInf
1.209.O.,Vibrio lentus,NoInf
1.209.O.,Vibrio parahaemolyticus,NoInf
1.209.O.,Vibrio sp. 10N.1,NoInf
1.209.O.,Vibrio sp. 10N.2,NoInf
1.209.O.,Vibrio sp. 10N.3,NoInf
1.209.O.,Vibrio sp. 10N.4,NoInf
1.209.O.,Vibrio sp. 10N.5,NoInf
1.209.O.,Vibrio sp. F12,NoInf
1.209.O.,Vibrio sp. F13,NoInf
1.209.O.,Vibrio splendidus,NoInf
1.209.O.,Vibrio tasmaniensis,NoInf
1.209.O.,Vibrio vulnificus,NoInf
1.210.O.,Aliivibrio fischeri,NoInf
1.210.O.,Enterovibrio norvegicus,NoInf
1.210.O.,Shewanella sp. 10N.6,NoInf
1.210.O.,Shewanella sp. 10N.7,Inf
1.210.O.,Vibrio alginolyticus,NoInf
1.210.O.,Vibrio anguillarum,NoInf
1.210.O.,Vibrio breoganii,NoInf
1.210.O.,Vibrio cyclitrophicus,NoInf
1.210.O.,Vibrio jasicida,NoInf
1.210.O.,Vibrio kanaloae,NoInf
1.210.O.,Vibrio lentus,NoInf
1.210.O.,Vibrio parahaemolyticus,NoInf
1.210.O.,Vibrio sp. 10N.1,NoInf
1.210.O.,Vibrio sp. 10N.2,NoInf
1.210.O.,Vibrio sp. 10N.3,NoInf
1.210.O.,Vibrio sp. 10N.4,NoInf
1.210.O.,Vibrio sp. 10N.5,NoInf
1.210.O.,Vibrio sp. F12,NoInf
1.210.O.,Vibrio sp. F13,NoInf
1.210.O.,Vibrio splendidus,NoInf
1.210.O.,Vibrio tasmaniensis,NoInf
1.210.O.,Vibrio vulnificus,NoInf
1.211.A.,Aliivibrio fischeri,NoInf
1.211.A.,Enterovibrio norvegicus,NoInf
1.211.A.,Shewanella sp. 10N.6,NoInf
1.211.A.,Shewanella sp. 10N.7,NoInf
1.211.A.,Vibrio alginolyticus,NoInf
1.211.A.,Vibrio anguillarum,NoInf
1.211.A.,Vibrio breoganii,NoInf
1.211.A.,Vibrio cyclitrophicus,NoInf
1.211.A.,Vibrio jasicida,NoInf
1.211.A.,Vibrio kanaloae,NoInf
1.211.A.,Vibrio lentus,NoInf
1.211.A.,Vibrio parahaemolyticus,NoInf
1.211.A.,Vibrio sp. 10N.1,NoInf
1.211.A.,Vibrio sp. 10N.2,NoInf
1.211.A.,Vibrio sp. 10N.3,NoInf
1.211.A.,Vibrio sp. 10N.4,NoInf
1.211.A.,Vibrio sp. 10N.5,NoInf
1.211.A.,Vibrio sp. F12,NoInf
1.211.A.,Vibrio sp. F13,NoInf
1.211.A.,Vibrio splendidus,NoInf
1.211.A.,Vibrio tasmaniensis,NoInf
1.211.A.,Vibrio vulnificus,NoInf
1.213.O.,Aliivibrio fischeri,NoInf
1.213.O.,Enterovibrio norvegicus,NoInf
1.213.O.,Shewanella sp. 10N.6,NoInf
1.213.O.,Shewanella sp. 10N.7,NoInf
1.213.O.,Vibrio alginolyticus,NoInf
1.213.O.,Vibrio anguillarum,NoInf
1.213.O.,Vibrio breoganii,NoInf
1.213.O.,Vibrio cyclitrophicus,NoInf
1.213.O.,Vibrio jasicida,NoInf
1.213.O.,Vibrio kanaloae,NoInf
1.213.O.,Vibrio lentus,NoInf
1.213.O.,Vibrio parahaemolyticus,NoInf
1.213.O.,Vibrio sp. 10N.1,NoInf
1.213.O.,Vibrio sp. 10N.2,NoInf
1.213.O.,Vibrio sp. 10N.3,NoInf
1.213.O.,Vibrio sp. 10N.4,NoInf
1.213.O.,Vibrio sp. 10N.5,NoInf
1.213.O.,Vibrio sp. F12,NoInf
1.213.O.,Vibrio sp. F13,Inf
1.213.O.,Vibrio splendidus,NoInf
1.213.O.,Vibrio tasmaniensis,NoInf
1.213.O.,Vibrio vulnificus,NoInf
1.214.O.,Aliivibrio fischeri,NoInf
1.214.O.,Enterovibrio norvegicus,NoInf
1.214.O.,Shewanella sp. 10N.6,NoInf
1.214.O.,Shewanella sp. 10N.7,NoInf
1.214.O.,Vibrio alginolyticus,NoInf
1.214.O.,Vibrio anguillarum,NoInf
1.214.O.,Vibrio breoganii,NoInf
1.214.O.,Vibrio cyclitrophicus,Inf
1.214.O.,Vibrio jasicida,NoInf
1.214.O.,Vibrio kanaloae,NoInf
1.214.O.,Vibrio lentus,NoInf
1.214.O.,Vibrio parahaemolyticus,NoInf
1.214.O.,Vibrio sp. 10N.1,NoInf
1.214.O.,Vibrio sp. 10N.2,NoInf
1.214.O.,Vibrio sp. 10N.3,NoInf
1.214.O.,Vibrio sp. 10N.4,NoInf
1.214.O.,Vibrio sp. 10N.5,NoInf
1.214.O.,Vibrio sp. F12,NoInf
1.214.O.,Vibrio sp. F13,NoInf
1.214.O.,Vibrio splendidus,NoInf
1.214.O.,Vibrio tasmaniensis,NoInf
1.214.O.,Vibrio vulnificus,NoInf
1.215.A.,Aliivibrio fischeri,NoInf
1.215.A.,Enterovibrio norvegicus,NoInf
1.215.A.,Shewanella sp. 10N.6,Inf
1.215.A.,Shewanella sp. 10N.7,NoInf
1.215.A.,Vibrio alginolyticus,NoInf
1.215.A.,Vibrio anguillarum,NoInf
1.215.A.,Vibrio breoganii,Inf
1.215.A.,Vibrio cyclitrophicus,Inf
1.215.A.,Vibrio jasicida,NoInf
1.215.A.,Vibrio kanaloae,NoInf
1.215.A.,Vibrio lentus,Inf
1.215.A.,Vibrio parahaemolyticus,NoInf
1.215.A.,Vibrio sp. 10N.1,NoInf
1.215.A.,Vibrio sp. 10N.2,NoInf
1.215.A.,Vibrio sp. 10N.3,NoInf
1.215.A.,Vibrio sp. 10N.4,NoInf
1.215.A.,Vibrio sp. 10N.5,NoInf
1.215.A.,Vibrio sp. F12,NoInf
1.215.A.,Vibrio sp. F13,Inf
